event_type,logical_clock_time,message_queue_length,system_time
received,455,2,50851
received,456,1,50999
received,458,0,51147
send,459,0,51301
received,463,0,51449
received,464,1,51597
received,465,0,51745
internal,466,0,51893
send,467,0,52047
received,469,1,52190
received,470,0,52339
received,472,0,52483
send,473,0,52635
received,476,0,52783
send,477,0,52932
received,478,0,53078
received,479,0,53226
received,480,0,53375
received,481,2,53523
received,482,2,53671
received,483,1,53819
received,484,1,53967
received,485,2,54115
received,487,2,54260
received,488,1,54408
received,489,0,54557
received,491,0,54705
received,494,0,54853
received,495,0,54998
received,496,0,55142
received,497,0,55291
received,498,1,55439
received,499,2,55587
received,500,1,55734
received,501,1,55878
received,502,1,56026
received,504,0,56175
received,506,1,56319
received,507,1,56467
received,508,2,56611
received,509,2,56759
received,510,1,56908
received,511,1,57056
received,513,1,57205
received,515,2,57352
received,516,3,57495
received,517,2,57643
received,518,2,57791
received,519,1,57935
received,520,1,58084
received,521,1,58229
received,522,1,58374
received,524,0,58518
received,526,0,58666
received,529,0,58815
received,530,1,58963
received,531,0,59111
received,532,0,59259
received,534,0,59407
received,536,0,59556
send,537,0,59706
received,539,0,59852
received,541,1,60000
