event_type,logical_clock_time,message_queue_length,system_time
received,418,0,46324
send,419,0,46463
received,420,0,46591
received,421,1,46717
received,422,1,46847
received,423,1,46974
received,424,1,47102
received,425,2,47229
received,426,2,47356
received,427,1,47484
received,428,0,47614
received,431,0,47745
received,432,0,47874
send,433,0,48010
send,434,0,48144
internal,435,0,48274
send,436,0,48409
send,437,0,48543
received,439,0,48674
send,440,0,48813
sendall,441,0,48948
send,442,0,49082
send,443,0,49217
send,444,0,49349
send,445,0,49483
received,447,0,49614
internal,448,0,49744
send,449,0,49879
send,450,0,50014
received,451,0,50144
received,453,0,50275
received,454,0,50405
sendall,455,0,50542
send,456,0,50671
send,457,0,50806
received,459,0,50937
received,460,0,51067
received,461,0,51197
received,462,0,51328
send,463,0,51460
received,464,1,51590
received,465,1,51721
received,466,0,51851
received,468,0,51982
received,469,0,52109
send,470,0,52246
send,471,0,52381
received,473,0,52511
received,474,0,52642
send,475,0,52777
received,476,1,52908
received,477,1,53038
received,478,0,53168
received,480,0,53298
send,481,0,53434
send,482,0,53568
received,483,0,53698
received,484,0,53829
send,485,0,53960
send,486,0,54095
send,487,0,54235
send,488,0,54366
send,489,0,54501
send,490,0,54637
received,493,0,54768
send,494,0,54902
received,495,0,55032
send,496,0,55165
received,497,0,55295
internal,498,0,55425
send,499,0,55561
received,501,0,55691
send,502,0,55823
send,503,0,55958
internal,504,0,56088
send,505,0,56232
received,507,0,56363
send,508,0,56498
internal,509,0,56628
received,510,0,56759
received,511,0,56890
received,513,0,57020
send,514,0,57156
send,515,0,57290
send,516,0,57425
received,517,0,57555
received,518,0,57681
send,519,0,57814
sendall,520,0,57952
sendall,521,0,58101
send,522,0,58239
send,523,0,58373
send,524,0,58511
send,525,0,58648
received,528,0,58778
send,529,0,58915
received,531,0,59042
send,532,0,59177
send,533,0,59312
received,535,0,59442
send,536,0,59577
send,537,0,59712
send,538,0,59847
sendall,539,0,59982
send,540,0,60112
