event_type,logical_clock_time,message_queue_length,system_time
send,1,0,24
received,3,0,27
send,4,0,32
internal,5,0,35
internal,6,0,37
internal,7,0,39
received,8,0,41
internal,9,0,43
internal,10,0,45
internal,11,0,47
internal,12,0,50
internal,13,0,52
internal,14,0,54
internal,15,0,56
received,16,1,59
received,17,0,61
internal,18,0,63
internal,19,0,65
internal,20,0,68
received,21,0,70
sendall,22,0,79
send,23,1,85
received,25,0,88
internal,26,0,90
send,27,1,96
received,28,0,98
sendall,29,1,108
received,30,0,110
internal,31,0,112
send,32,0,117
internal,33,0,119
received,34,0,122
internal,35,0,124
internal,36,0,126
internal,37,0,129
internal,38,0,131
sendall,39,0,142
internal,40,0,144
send,41,0,150
internal,42,0,152
internal,43,0,154
internal,44,0,156
received,45,0,158
internal,46,0,161
internal,47,0,163
send,48,0,169
internal,49,0,171
received,50,0,173
internal,51,0,175
internal,52,0,177
internal,53,0,180
internal,54,0,182
internal,55,0,184
sendall,56,1,194
received,57,0,196
internal,58,0,198
sendall,59,0,208
internal,60,0,210
internal,61,0,213
internal,62,0,215
internal,63,0,217
internal,64,0,219
received,65,0,221
send,66,0,228
internal,67,0,230
received,68,0,233
internal,69,0,235
internal,70,0,237
internal,71,0,240
internal,72,0,242
send,73,0,249
internal,74,0,251
send,75,1,257
received,76,0,259
internal,77,0,261
sendall,78,0,270
internal,79,0,272
sendall,80,1,281
received,82,0,283
send,83,0,290
internal,84,0,292
internal,85,0,294
send,86,0,300
received,87,0,302
internal,88,0,304
received,89,0,307
internal,90,0,309
internal,91,0,311
internal,92,0,313
internal,93,0,315
sendall,94,1,326
received,95,0,328
internal,96,0,330
received,97,0,332
internal,98,0,334
send,99,0,340
internal,100,0,343
internal,101,0,345
internal,102,0,347
internal,103,0,349
received,104,0,352
internal,105,0,354
internal,106,0,356
internal,107,0,358
send,108,1,364
received,109,0,366
internal,110,0,368
internal,111,0,370
internal,112,0,372
received,113,0,375
internal,114,0,377
internal,115,0,379
internal,116,0,381
send,117,0,387
received,118,0,390
internal,119,0,392
send,120,0,398
internal,121,0,400
internal,122,0,403
internal,123,0,405
internal,124,0,407
send,125,0,413
internal,126,0,415
send,127,0,422
send,128,1,429
received,129,0,431
internal,130,0,433
sendall,131,0,443
sendall,132,0,453
internal,133,0,455
send,134,0,462
