event_type,logical_clock_time,message_queue_length,system_time
internal,1,0,5
send,2,0,27
send,3,1,34
received,4,0,38
sendall,5,0,48
internal,6,0,51
internal,7,0,54
internal,8,0,58
received,12,0,61
internal,13,0,64
internal,14,0,67
send,15,0,77
internal,16,0,81
internal,17,0,84
internal,18,0,87
sendall,19,0,100
internal,20,0,103
internal,21,0,107
internal,22,0,110
internal,23,0,114
internal,24,0,117
internal,25,0,120
received,34,0,123
internal,35,0,127
internal,36,0,131
received,37,0,134
internal,38,0,137
internal,39,0,141
internal,40,0,144
internal,41,0,148
received,42,0,152
internal,43,0,156
send,44,0,164
internal,45,0,168
received,46,0,172
internal,47,0,176
send,48,2,186
received,49,1,189
received,50,0,193
internal,51,0,196
received,52,0,200
internal,53,0,204
received,55,0,207
send,56,0,216
send,57,0,227
received,62,0,230
sendall,63,2,244
received,65,1,247
received,66,0,250
internal,67,0,253
internal,68,0,257
received,70,0,260
internal,71,0,263
internal,72,0,266
sendall,73,0,275
internal,74,0,278
internal,75,0,282
internal,76,0,285
internal,77,0,288
internal,78,0,291
internal,79,0,295
internal,80,0,298
received,88,0,301
received,89,0,305
internal,90,0,307
internal,91,0,311
internal,92,0,314
internal,93,0,317
received,94,0,320
internal,95,0,324
internal,96,0,327
internal,97,0,330
internal,98,0,333
received,99,0,337
send,100,0,345
internal,101,0,348
send,102,0,355
received,107,0,359
internal,108,0,362
received,110,0,365
sendall,111,0,374
internal,112,0,377
internal,113,0,380
internal,114,0,383
received,119,0,387
send,120,0,393
received,123,1,396
received,124,0,399
received,125,0,403
internal,126,0,406
internal,127,0,409
internal,128,0,412
received,129,0,416
internal,130,0,419
received,133,0,422
internal,134,0,425
received,135,0,429
internal,136,0,432
internal,137,0,435
received,138,0,438
internal,139,0,442
received,142,0,446
internal,143,0,449
send,144,0,456
received,145,0,459
received,146,0,462
internal,147,0,465
sendall,148,0,475
received,150,0,478
send,151,0,485
received,154,0,488
internal,155,0,491
send,156,1,497
received,157,0,500
internal,158,1,504
received,159,0,507
internal,160,0,511
send,161,0,516
internal,162,0,520
internal,163,0,523
internal,164,0,526
received,170,1,529
received,171,0,532
send,172,0,539
internal,173,0,543
internal,174,0,546
internal,175,0,549
internal,176,0,552
send,177,1,558
received,181,0,561
internal,182,0,565
internal,183,0,568
internal,184,0,571
internal,185,0,574
internal,186,0,578
received,190,0,581
received,191,0,584
internal,192,0,588
received,193,1,591
received,194,0,595
internal,195,0,598
received,196,1,601
received,197,0,604
internal,198,0,607
received,199,0,611
internal,200,0,614
internal,201,0,617
internal,202,0,620
send,203,0,627
send,204,1,635
received,205,0,638
internal,206,0,641
received,210,0,644
internal,211,0,648
internal,212,0,651
send,213,0,657
internal,214,0,660
internal,215,0,663
send,216,0,670
internal,217,0,673
internal,218,0,677
received,224,0,679
internal,225,0,683
internal,226,0,686
internal,227,0,689
internal,228,0,692
internal,229,0,696
internal,230,0,699
sendall,231,0,708
internal,232,0,711
send,233,0,718
received,241,0,721
received,245,0,725
internal,246,0,728
internal,247,0,731
internal,248,0,734
received,249,0,738
internal,250,0,741
internal,251,0,744
internal,252,0,747
send,253,0,754
internal,254,0,757
internal,255,0,760
internal,256,0,763
received,258,0,766
internal,259,0,769
internal,260,0,773
received,261,1,776
received,262,1,779
received,263,2,783
received,264,1,786
received,265,0,789
received,266,0,793
internal,267,0,796
internal,268,0,799
internal,269,0,802
internal,270,0,806
internal,271,0,809
received,274,0,811
send,275,0,818
internal,276,0,822
received,277,0,825
sendall,278,0,835
send,279,0,841
received,284,0,845
received,286,0,848
internal,287,0,851
internal,288,0,854
sendall,289,0,863
internal,290,0,866
internal,291,0,869
send,292,0,875
internal,293,0,879
internal,294,0,882
internal,295,0,885
received,301,0,888
internal,302,0,892
internal,303,0,895
internal,304,0,898
internal,305,0,901
received,310,0,905
internal,311,0,908
send,312,0,914
internal,313,0,917
internal,314,0,920
internal,315,0,923
received,319,0,926
internal,320,0,930
received,321,0,933
internal,322,0,936
received,323,0,940
internal,324,0,942
sendall,325,2,954
received,326,1,957
received,327,0,960
internal,328,0,963
received,330,1,966
received,331,0,969
send,332,1,975
received,334,0,979
internal,335,0,982
sendall,336,1,991
received,338,0,994
internal,339,0,998
received,342,0,1001
received,343,0,1004
internal,344,0,1007
internal,345,0,1010
internal,346,0,1013
received,347,0,1016
internal,348,0,1019
internal,349,0,1022
