event_type,logical_clock_time,message_queue_length,system_time
internal,1,0,6
internal,2,0,10
send,3,2,30
received,4,2,35
received,5,2,39
received,6,1,43
received,7,0,47
internal,8,0,51
send,9,0,59
internal,10,0,64
received,11,0,68
internal,12,0,71
received,23,0,76
send,24,0,84
received,25,0,88
sendall,26,0,99
sendall,27,1,110
received,30,0,114
sendall,31,0,126
internal,32,0,130
internal,33,0,134
received,40,1,138
received,41,0,143
internal,42,0,147
received,43,0,151
internal,44,0,156
internal,45,0,160
internal,46,0,164
sendall,47,0,177
send,48,0,186
received,57,0,190
internal,58,0,194
internal,59,0,198
internal,60,0,203
received,61,0,208
received,62,0,212
sendall,63,0,227
received,65,0,231
internal,66,0,236
internal,67,0,240
internal,68,0,244
internal,69,0,248
internal,70,0,253
received,76,0,257
internal,77,0,261
received,78,0,265
received,79,0,269
internal,80,0,274
received,81,0,278
internal,82,0,282
send,83,0,290
internal,84,0,294
sendall,85,2,306
received,87,1,310
received,88,0,314
internal,89,0,319
received,95,0,323
send,96,0,332
internal,97,0,336
received,100,0,341
send,101,1,350
received,102,0,354
sendall,103,0,366
sendall,104,1,377
received,112,0,382
received,114,0,386
received,118,0,391
internal,119,0,395
received,120,0,400
internal,121,0,403
internal,122,0,407
internal,123,0,411
received,126,0,415
internal,127,0,420
received,128,1,424
received,129,0,428
internal,130,0,433
internal,131,0,437
received,132,0,441
internal,133,0,446
received,134,0,450
internal,135,0,454
send,136,1,463
received,137,0,467
internal,138,0,471
internal,139,0,475
internal,140,0,479
internal,141,0,484
received,145,0,488
send,146,0,496
internal,147,0,500
internal,148,0,504
send,149,1,512
received,153,0,516
internal,154,0,520
sendall,155,1,533
received,163,1,538
received,164,0,542
internal,165,0,546
received,166,1,551
received,168,0,555
send,169,2,564
received,170,1,568
received,171,0,572
received,173,0,576
internal,174,0,581
internal,175,0,585
send,176,1,593
received,178,0,597
send,179,0,606
received,182,1,610
received,183,0,614
received,184,1,619
received,185,0,623
received,186,0,626
received,187,0,630
