event_type,logical_clock_time,message_queue_length,system_time
internal,1,0,341
internal,2,0,679
received,3,0,1018
internal,4,0,1357
received,5,0,1695
internal,6,0,2030
internal,7,0,2370
send,8,0,2749
internal,9,0,3089
internal,10,0,3428
internal,11,0,3767
received,12,0,4106
internal,13,0,4446
internal,14,0,4785
internal,15,0,5124
send,16,1,5478
received,18,1,5817
received,19,0,6156
send,20,0,6510
internal,21,0,6849
internal,22,0,7186
internal,23,0,7525
internal,24,0,7864
internal,25,0,8200
received,26,0,8537
send,27,0,8885
send,28,0,9232
received,30,0,9568
internal,31,0,9907
send,32,0,10260
send,33,0,10607
internal,34,0,10945
internal,35,0,11284
sendall,36,0,11645
internal,37,0,11984
received,39,0,12322
received,41,0,12661
internal,42,0,12999
internal,43,0,13338
internal,44,0,13674
internal,45,0,14011
received,46,0,14348
internal,47,0,14687
received,48,0,15026
received,49,0,15361
received,50,0,15700
send,51,0,16050
internal,52,0,16390
internal,53,0,16728
internal,54,0,17065
internal,55,0,17400
received,57,0,17739
internal,58,0,18078
send,59,1,18434
received,60,0,18771
received,61,0,19110
received,62,0,19449
internal,63,0,19785
sendall,64,0,20141
internal,65,0,20479
received,67,0,20818
internal,68,0,21152
received,69,0,21489
internal,70,0,21828
received,71,0,22167
send,72,0,22526
internal,73,0,22861
internal,74,0,23200
received,75,0,23536
received,76,0,23872
received,77,0,24207
sendall,78,0,24570
send,79,0,24919
send,80,0,25266
sendall,81,0,25629
send,82,0,25981
internal,83,0,26320
internal,84,0,26655
internal,85,0,26991
internal,86,0,27327
internal,87,0,27667
send,88,1,28023
received,90,0,28363
internal,91,0,28702
received,92,0,29041
send,93,0,29393
received,94,0,29732
send,95,0,30080
internal,96,0,30415
received,97,0,30751
internal,98,0,31090
internal,99,0,31425
internal,100,0,31760
internal,101,0,32099
internal,102,0,32438
received,103,0,32777
received,104,0,33116
sendall,105,0,33482
internal,106,0,33821
internal,107,0,34160
internal,108,0,34499
internal,109,0,34839
received,111,0,35179
sendall,112,0,35541
internal,113,0,35875
internal,114,0,36213
internal,115,0,36550
send,116,0,36905
internal,117,0,37244
received,119,0,37582
send,120,0,37931
received,121,0,38270
internal,122,0,38608
internal,123,0,38943
received,124,0,39283
received,125,0,39622
internal,126,0,39961
internal,127,0,40299
internal,128,0,40633
received,129,0,40968
sendall,130,0,41321
send,131,0,41668
internal,132,0,42006
internal,133,0,42343
received,135,0,42679
send,136,0,43032
internal,137,0,43368
send,138,0,43722
send,139,0,44081
internal,140,0,44419
received,141,0,44754
internal,142,0,45092
internal,143,0,45431
send,144,0,45780
internal,145,0,46118
send,146,0,46469
internal,147,0,46804
send,148,0,47161
internal,149,0,47500
send,150,0,47849
internal,151,0,48187
internal,152,0,48522
received,153,0,48861
internal,154,0,49197
internal,155,0,49536
internal,156,0,49875
send,157,0,50231
send,158,0,50584
internal,159,0,50919
internal,160,0,51258
received,163,0,51597
send,164,0,51951
internal,165,0,52290
send,166,0,52647
send,167,0,52991
send,168,0,53347
internal,169,0,53686
internal,170,0,54022
internal,171,0,54361
internal,172,0,54697
internal,173,0,55036
send,174,1,55391
received,175,0,55732
received,177,0,56067
internal,178,0,56406
internal,179,0,56742
received,180,0,57079
received,181,0,57418
internal,182,0,57753
received,183,0,58091
internal,184,0,58430
send,185,0,58781
sendall,186,0,59139
send,187,0,59491
internal,188,0,59827
send,189,0,60172
