event_type,logical_clock_time,message_queue_length,system_time
internal,1,0,341
sendall,2,0,716
internal,3,0,1055
send,4,0,1397
internal,5,0,1734
send,6,0,2082
internal,7,0,2421
received,9,0,2759
internal,10,0,3098
internal,11,0,3434
internal,12,0,3773
send,13,0,4117
internal,14,0,4456
internal,15,0,4791
internal,16,0,5126
send,17,1,5479
received,18,1,5818
received,19,0,6156
send,20,1,6510
received,21,0,6849
internal,22,0,7186
internal,23,0,7521
received,24,0,7861
send,25,0,8216
internal,26,0,8555
received,28,0,8894
sendall,29,0,9244
internal,30,0,9583
internal,31,0,9922
internal,32,0,10259
internal,33,0,10598
internal,34,0,10936
internal,35,0,11275
internal,36,0,11613
received,37,0,11953
received,39,0,12292
send,40,0,12647
internal,41,0,12982
internal,42,0,13317
send,43,0,13670
internal,44,0,14009
received,46,0,14348
internal,47,0,14687
received,48,0,15024
send,49,0,15371
internal,50,0,15707
received,51,0,16044
internal,52,0,16379
internal,53,0,16718
internal,54,0,17053
internal,55,0,17393
sendall,56,0,17748
internal,57,0,18083
send,58,0,18436
sendall,59,0,18793
sendall,60,0,19161
internal,61,0,19500
internal,62,0,19839
received,65,0,20178
send,66,0,20523
internal,67,0,20860
send,68,0,21212
internal,69,0,21551
sendall,70,0,21915
internal,71,0,22252
internal,72,0,22586
internal,73,0,22926
send,74,0,23276
send,75,0,23627
received,76,0,23967
internal,77,0,24302
received,79,0,24638
received,80,0,24974
received,81,0,25312
received,82,0,25651
received,83,0,25985
internal,84,0,26325
internal,85,0,26659
internal,86,0,26999
internal,87,0,27334
internal,88,0,27669
sendall,89,1,28034
received,90,0,28374
send,91,0,28730
internal,92,0,29064
sendall,93,0,29422
internal,94,0,29762
send,95,0,30107
sendall,96,0,30460
internal,97,0,30796
internal,98,0,31134
send,99,0,31486
internal,100,0,31826
internal,101,0,32161
received,102,0,32500
internal,103,0,32840
internal,104,0,33178
received,106,0,33517
internal,107,0,33856
send,108,0,34211
internal,109,0,34549
internal,110,0,34884
internal,111,0,35220
received,113,0,35555
internal,114,0,35894
internal,115,0,36230
internal,116,1,36573
received,117,0,36910
send,118,0,37264
internal,119,0,37602
sendall,120,0,37960
internal,121,0,38299
internal,122,0,38634
internal,123,0,38973
send,124,0,39322
internal,125,0,39657
internal,126,0,39995
internal,127,0,40334
received,128,0,40672
internal,129,0,41011
received,131,0,41350
received,132,0,41689
internal,133,0,42028
sendall,134,0,42389
internal,135,0,42729
internal,136,0,43064
internal,137,0,43399
internal,138,0,43735
received,140,0,44077
internal,141,0,44414
internal,142,0,44753
internal,143,0,45092
internal,144,0,45431
internal,145,0,45771
received,146,0,46110
internal,147,0,46445
received,148,0,46785
internal,149,0,47124
internal,150,0,47464
internal,151,0,47800
internal,152,0,48134
internal,153,0,48469
received,154,0,48808
internal,155,0,49147
send,156,0,49501
internal,157,0,49840
internal,158,0,50179
received,159,0,50519
received,160,0,50859
internal,161,0,51198
sendall,162,0,51565
internal,163,0,51901
internal,164,0,52240
internal,165,0,52580
send,166,0,52923
internal,167,0,53263
received,169,0,53597
internal,170,0,53933
internal,171,0,54272
send,172,0,54617
internal,173,0,54953
internal,174,0,55292
received,175,0,55626
send,176,0,55983
internal,177,0,56322
internal,178,0,56661
send,179,0,57009
send,180,0,57355
internal,181,0,57694
internal,182,0,58028
received,183,0,58367
internal,184,0,58705
received,186,0,59041
received,187,0,59380
received,188,0,59719
internal,189,0,60058
